en_text,file_names
" Sometimes the playings included songs that were the origin of another genre, the tonadilla.",common_voice_en_38377142.mp3
 Among featured directors have been Norwegian state producer Stein Wenge.,common_voice_en_38235399.mp3
 He received his first formal art training at Ardmore Teachers College in Auckland.,common_voice_en_38177890.mp3
 Wissa won the fight by unanimous decision.,common_voice_en_38156653.mp3
 They nest in a hollow hole in an eucalypt or a diesel hole.,common_voice_en_38033817.mp3
 Muntup beds and throats right in there.,common_voice_en_38056054.mp3
 Thank you.,common_voice_en_38449431.mp3
 The college also offers a graduate certificate in Marine Engineering Management.,common_voice_en_38057772.mp3
 The octopus may have been named for its relatively flattened or depressed body shape.,common_voice_en_38235370.mp3
 At left shows member of Holy Morla where dentist informs,common_voice_en_38079868.mp3
 By means of the name injury may be done to the man.,common_voice_en_38304346.mp3
 Some trustees anticipate protests from parents and students from Newman.,common_voice_en_38038229.mp3
 Adjacent to the park was an army Y station during the Second World War.,common_voice_en_38145229.mp3
" For schools courses, offerings include regular college preparatory and career and technology",common_voice_en_38154119.mp3
 തੇത ਸੇ અর ਸੇ ਸੋ�ੇ �ੇ�ੇ.,common_voice_en_38035719.mp3
 it puts up with that make up to this that would you do okay,common_voice_en_38347095.mp3
 The spring and summer are more than reviewing with frequency strong to save thunderstorms.,common_voice_en_38329015.mp3
" Young and inexperienced, she begins to fight back and even starts some sexual provocation.",common_voice_en_38069676.mp3
 The Herald Sun has defended its publication of the story.,common_voice_en_38028987.mp3
 His grave is marked only by a heap of dry branches.,common_voice_en_38444894.mp3
 The scroll type letters is to be a live action film.,common_voice_en_38037468.mp3
 Coesion Ice gives its name to the protected area called Coesion Ice Landscape Park.,common_voice_en_38039493.mp3
 plates of this seaweed hiss on both sides small watch on,common_voice_en_38347108.mp3
 His father was South Moluccan while his mother was Indo-Eurasian.,common_voice_en_38087816.mp3
" Sometime after this confession, he was again arrested for embezzlement.",common_voice_en_38350853.mp3
" However, Stirlwell insisted on using them as conventional infantry.",common_voice_en_38371334.mp3
 He was succeeded by Captain Augustus Keating.,common_voice_en_38352843.mp3
 Thank you.,common_voice_en_38415358.mp3
" The name gharalas is a Latin word meaning chattering, babbling or noisy.",common_voice_en_38124951.mp3
" Dejected, Gopal returns to his hometown Udhampura.",common_voice_en_38132935.mp3
 T-Ferret is the middle of the tree.,common_voice_en_38111917.mp3
" His brother was Robert P. Baker, also a sculptor of Nose.",common_voice_en_38166221.mp3
 Thank you.,common_voice_en_38420877.mp3
 The stallion stood at Spendthrift Farm in Kentucky during his breeding career.,common_voice_en_38083454.mp3
 She also part-time as a riding instructor at the local state.,common_voice_en_38343344.mp3
 Its largest producer was the Petticoat Mine.,common_voice_en_38240856.mp3
 Locations are given for constituencies with novel names.,common_voice_en_38150630.mp3
" The rubber blocks consist of polybutadiene, polyisopropane, or dehydrogenated equivalents.",common_voice_en_38122307.mp3
 The Abbeyburn and associated Abbey Funhams are both Grade 1 listed buildings.,common_voice_en_38125318.mp3
 He has received national cartoonists society awards multiple times.,common_voice_en_38052623.mp3
" A German alcohol and honorary excellence of performers in film, television and music.",common_voice_en_38122529.mp3
 Local government responsibilities are shared between parish and district councils.,common_voice_en_38426975.mp3
" Thanks, Eugene.",common_voice_en_38420724.mp3
 Thank you.,common_voice_en_38473791.mp3
" Since hydrogen is not detected, these atomic percentages exclude hydrogen.",common_voice_en_38251768.mp3
 This is significant controversy in Norway.,common_voice_en_38080957.mp3
 A portrait of Mrs. Iserlyn hangs in the City Hall.,common_voice_en_38400838.mp3
" Hubbard Park, located next to Riverdale Library, is named for William Payton Hubbard.",common_voice_en_38153662.mp3
" Oh, Todd, the successful Chinese madam, closed down her brothel.",common_voice_en_38355725.mp3
 Thank you.,common_voice_en_38449590.mp3
 Problems with your bridge also began the process of restoring this section.,common_voice_en_38081686.mp3
 The Atlanta Braves had seriously considered using the first overall selection on Juan Popo.,common_voice_en_38325764.mp3
 I have an instrument which I denominate a transmitter.,common_voice_en_38401717.mp3
 The guard received the title of wolfish because he exterminated wolves.,common_voice_en_38255445.mp3
 The optic nerve has scrunched to an insensitive thread.,common_voice_en_38249132.mp3
 Coupletateles are then tied up as shells.,common_voice_en_38342925.mp3
 One of the greatest challenges is controlling or removing quantum decoherence.,common_voice_en_38031347.mp3
 The mechanism of toxicity is cellular oxidative stress by area hydrocarbon receptor activation.,common_voice_en_38355645.mp3
" End of off-season, Oti now became a free agent and signed with Boston Bruins.",common_voice_en_38366847.mp3
 during the patriotic camps there as a ghost of the washington's monument,common_voice_en_38057765.mp3
 Thank you.,common_voice_en_38413852.mp3
 I want the stagnant portion of the state quickly emerged as the original economic hub.,common_voice_en_38402989.mp3
 Și o să descrăpem de horrorul săfățării oamenilor de pe râvâța lui Francis.,common_voice_en_38340464.mp3
 The family went forth with torches to meet the ghosts.,common_voice_en_38308187.mp3
 He is forced to abandon the offensive and return to Liangshan to recover.,common_voice_en_38251609.mp3
 The soul is not supposed to issue from the fingertips.,common_voice_en_38273694.mp3
" After the Second World War, the border guards replaced all old Finnish borders.",common_voice_en_38328860.mp3
 But has he been too cleverly about the effects of his travels on history?,common_voice_en_38047170.mp3
 The weapons used on both sides are simply stocks of millet.,common_voice_en_38277021.mp3
" In Lin's Ostra, it is the most commonly used filling for the Lin's Tote.",common_voice_en_38377235.mp3
 Be well and never bleed in our wild cities.,common_voice_en_38398178.mp3
 Thrive Benney Municipality office is also located here.,common_voice_en_38080388.mp3
 Thank you.,common_voice_en_38449220.mp3
" As come then reader of ancient history, he reviled the reputation of Blackstone.",common_voice_en_38031594.mp3
 That's all I'm at,common_voice_en_38390069.mp3
 Regiment Four himself arranged the entire score for piano solo.,common_voice_en_38358559.mp3
" Chu was peaceful and prosperous under Ma Yin's rule, exporting horses, silk and tea.",common_voice_en_38145759.mp3
 A station was built at Kahiba.,common_voice_en_38064150.mp3
 Nine different sized black circles were glued onto a white background.,common_voice_en_38225567.mp3
 Like the rest of the system it is currently still under heavy development.,common_voice_en_38220386.mp3
 Thank you.,common_voice_en_38439705.mp3
 Cowboys is the traditional way to adopt baccalaureate by English speaking settlers.,common_voice_en_38099424.mp3
 It is suited in the southern tip of the Mizar State border in Myanmar.,common_voice_en_38130501.mp3
 We don't have that.,common_voice_en_38390121.mp3
 The original record was later recovered but has never again been played.,common_voice_en_38026639.mp3
 The historical lands of Kartli are currently divided among several administrative regions of Georgia.,common_voice_en_38198300.mp3
 One bottle of wine.,common_voice_en_38419563.mp3
 I'm so happy to come to the point in the next.,common_voice_en_38301995.mp3
 These guys are gonna kill me.,common_voice_en_38394999.mp3
" Arten was born in Hamburg, Germany and brought up in Indiana.",common_voice_en_38198329.mp3
 Thank you.,common_voice_en_38448499.mp3
 The information contained herein as such may therefore be updated.,common_voice_en_38111914.mp3
" As with the high length pipes, the basic scale is Moxie Ladian scale on A.",common_voice_en_38079659.mp3
" For G a billion, this is given by the upon-reaching duality field.",common_voice_en_38028990.mp3
 Nothing happened at Taiwan Square 1989. Nothing happened.,common_voice_en_38211371.mp3
 There she made the new Mexicolobos football team as a walk-on place kicker.,common_voice_en_38041662.mp3
 Some sources list this crater's name as Morozov.,common_voice_en_38100359.mp3
 The mayor and town board of commissioners are the governing body of the town.,common_voice_en_38084852.mp3
" If he opens his mouth to show that he may now use his tongue,",common_voice_en_38301836.mp3
 He did not serve in any subsequent parliament.,common_voice_en_38035519.mp3
" Prior to this date, scouting was open only for British and foreign scouts.",common_voice_en_38059206.mp3
 Lake Denton Camp run by Lake Denton Management Inc. is located on its shore.,common_voice_en_38099154.mp3
 Yellow Demeter shifts the corn from the chaff on the hurrying blast.,common_voice_en_38322036.mp3
 Some of its investigative work has led to changes in state and federal laws.,common_voice_en_38235206.mp3
 and his physical self.,common_voice_en_38356204.mp3
" Luke picks up a loaded crossbow and aims it at Mrs. Tingle, threatening her.",common_voice_en_38352538.mp3
 It will be housed in the present Rose Croix University International Building at Rosecution Park.,common_voice_en_38237598.mp3
 Pilates was half of the pop music duo Milli Vanilli.,common_voice_en_38396235.mp3
 Australian actor Vincent Ball also featured in crossroads.,common_voice_en_38400227.mp3
 The academics would keep cavilling but the public kept buying.,common_voice_en_38047400.mp3
" In the not too distant future, they will have direct control in many areas.",common_voice_en_38099632.mp3
 He also played on the Santa Barbara State College baseball team.,common_voice_en_38222342.mp3
 The town of Arrytown plays on Arry...,common_voice_en_38323458.mp3
" Anglers are trained and then receive a tag kit with tags, applicator and instructions.",common_voice_en_38371336.mp3
 The circumpolar stars move clockwise around σ-octentus.,common_voice_en_38039491.mp3
 could establish a soul will shortly after arriving,common_voice_en_38341779.mp3
" Only occasionally, when something happens that recalls a particular man.",common_voice_en_38031609.mp3
 He radically alters his wardrobe and begins using elaborate ruses to see Charlotte socially.,common_voice_en_38229413.mp3
" The priestess is the mother, sister, niece or other maternal relation of the priest.",common_voice_en_38322020.mp3
 unless acknowledged officially such spelling variants cannot be used as legal names,common_voice_en_38153474.mp3
 The pillow fell and hit the back of my head.,common_voice_en_38265989.mp3
 Thank you.,common_voice_en_38421599.mp3
 Thank you.,common_voice_en_38413846.mp3
 Hepatitis is a type of mixed type with cholestatic prevalence.,common_voice_en_38111532.mp3
 I'll do that one.,common_voice_en_38421605.mp3
 Thank you.,common_voice_en_38414898.mp3
 The run of work spiritualist came is in run of work.,common_voice_en_38132934.mp3
 The German authorities accused the Jews of starting the fire.,common_voice_en_38235364.mp3
 A spray deck equipped canoe is strongly recommended both for lakes and rapids.,common_voice_en_38235372.mp3
" She served as a President of the Federation of Frank-Copper-on-Foam, parents of British Columbia.",common_voice_en_38362000.mp3
 Thank you.,common_voice_en_38419576.mp3
" James was born in Brooklyn, New York, the daughter of Nellie and Robert James.",common_voice_en_38337573.mp3
 Have you told the police about that body in the woods yet?,common_voice_en_38300254.mp3
" At Lenon's invitation, he became general manager of the Benz business empire. He blew cups.",common_voice_en_38081727.mp3
 City Creek also enters via an underground pipe from the river's mouth.,common_voice_en_38455742.mp3
 it will the doctors breaks their foods such as to allow for brain growth,common_voice_en_38111718.mp3
 Rules may be replaced or modified over time through processes of selection and adaptation.,common_voice_en_38376880.mp3
" He wrote very competent music in the Georgian style, particularly long verse anthems.",common_voice_en_38092014.mp3
" The cow and the horse don't be saved, the prince met to the present.",common_voice_en_38270572.mp3
 Thank you.,common_voice_en_38487362.mp3
 Thank you.,common_voice_en_38449156.mp3
 He is less antagonized by America but also shows sense that his insanity remains.,common_voice_en_38099418.mp3
" As a rank, other ranks of captain are almost always senior to army captains.",common_voice_en_38165338.mp3
" With Amityas and Sindhar, she constitutes the three Buddhas of long life.",common_voice_en_38080940.mp3
 Thank you.,common_voice_en_38419577.mp3
 Facet's work attract a considerable following worldwide.,common_voice_en_38128204.mp3
 The company built much of the Cathaynes Park Civic Centre of Cardiff.,common_voice_en_38249087.mp3
 Pears copulate on trees and never on the ground.,common_voice_en_38396380.mp3
" His eldest son, Michael Berkley, Baron Berkley of Knighton, is also a composer.",common_voice_en_38229375.mp3
" It was official I awarded to Al Maktoum's brother, Ahamed Inde, means double trip shooting.",common_voice_en_38099426.mp3
 Multiple arrests were made for curfew violations.,common_voice_en_38037455.mp3
 I,common_voice_en_38421389.mp3
 Bertie's boundaries have remained the same since then.,common_voice_en_38123782.mp3
 Jack handles are particularly associated with New Jersey.,common_voice_en_38047398.mp3
" It feels a high altitude, like a man mentor.",common_voice_en_38165306.mp3
 Thank you.,common_voice_en_38450834.mp3
 Crichton has received several awards for his writing.,common_voice_en_38393366.mp3
 Most include a transpose function and the ability to set different octaves.,common_voice_en_38132129.mp3
 O să le spui de care te încuști și o să provoie de tevoie.,common_voice_en_38356399.mp3
" In the lowlands of Greece, barley is reaped at the end of April.",common_voice_en_38291808.mp3
 Alterations may be incomplete causing physical properties of sapient times to vary widely.,common_voice_en_38081730.mp3
" Olha só que sorriso arpegível, hein?",common_voice_en_38356402.mp3
" On occasion, criminals used violence against law enforcement officials who battled black hand schemes.",common_voice_en_38220147.mp3
 The planted coin was placed over the kitchen door as Asha Magin switched around.,common_voice_en_38296237.mp3
" Many bus services connect with transport trains at Moor Dodge, Maddington or Dunley stations.",common_voice_en_38357907.mp3
 It was produced by Frederator Studios in Nickelodeon Animation Studio.,common_voice_en_38359240.mp3
 It was situated in the southern part of the governorate.,common_voice_en_38153107.mp3
" Yoboki National Park surrounds the town and Hanliu, where we in the big city.",common_voice_en_38100212.mp3
" By mimicking the growth of crops, they hope to ensure a good harvest.",common_voice_en_38308152.mp3
 Many continents release individual volumes on a regular basis.,common_voice_en_38058735.mp3
 She has a temple at the bottom of the valley.,common_voice_en_38284618.mp3
 Castle Bay is also within the parish of Park.,common_voice_en_38059373.mp3
 The marriage was harmonious and happy and was blessed with six children.,common_voice_en_38329759.mp3
" Occasionally, Air Force officers of Marshal rank are considered to be Air Marshals.",common_voice_en_38208542.mp3
 Palingan di dalam telur telah dihilangkan dengan peruning.,common_voice_en_38024827.mp3
 The worship of Adonis appears to have made little impression on Rome.,common_voice_en_38305476.mp3
" It also oversees the Body Shop, the on-campus fitness center.",common_voice_en_38127490.mp3
 And in Asteroid this is acetaminophen is the first line treatment.,common_voice_en_38369368.mp3
 Special mining technique must be used in the complicated strata of this crater.,common_voice_en_38133208.mp3
 Its members openly campaigned for Douglas in the run-up to the ballot.,common_voice_en_38402008.mp3
 He was also an advocate of the need for a renewed strategic bombing offensive.,common_voice_en_38029481.mp3
 if compelled to do so they pronounce it in a very low whisper,common_voice_en_38312652.mp3
 Parallels to the story are recorded in modern Greece.,common_voice_en_38285102.mp3
 Clymer was a member of the highest family political dynasty in the Democratic Party.,common_voice_en_38156056.mp3
 I sing in,common_voice_en_38078034.mp3
" May it is well, richly and soothed, that the Lord also may you be in his calling.",common_voice_en_38153851.mp3
" Likewise, moving the hand to the right means for the horse to the right.",common_voice_en_38029287.mp3
" Kwa hivyo, kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kutoka kut",common_voice_en_38052804.mp3
" The president's response appeared, Collas and government's action looked incompetent.",common_voice_en_38330381.mp3
 You played his junior football with,common_voice_en_38166237.mp3
" Instead, the interviewer, Pierre Arlsen, plays the role of an uninformed foreigner.",common_voice_en_38165258.mp3
 But later also it's also organized meetings where the Kurdish question was discussed.,common_voice_en_38050342.mp3
" Prior to this point, Arado had invested heavily in several lines of basic research.",common_voice_en_38158911.mp3
 Ryuk's is growing in Ryuk's Family Cemetery on top of a hill.,common_voice_en_38377553.mp3
 All songs were written by Tommy Victor and Michael Kirkland.,common_voice_en_38383003.mp3
 Such a child may be known by the name of Renewing Basket.,common_voice_en_38300240.mp3
 Lajeda was born into an erstwhile Nawa Naja royal family with her cricketing pedigree.,common_voice_en_38111646.mp3
 Oliver was an outfielder for Richmond.,common_voice_en_38249078.mp3
 Chicago islaja dan Omaha. Is asetorik.,common_voice_en_38080438.mp3
 Thank you.,common_voice_en_38393603.mp3
" For the convenience of the reader, I subjoin a table of the Egyptian months.",common_voice_en_38291836.mp3
 Animism and paganism are also followed.,common_voice_en_38222625.mp3
 Accusation of misconduct were made by the variety of institutions.,common_voice_en_38116060.mp3
" The woman, Miss Moore, has respect for native customs.",common_voice_en_38341778.mp3
 Program event recording hardware was used.,common_voice_en_38039451.mp3
 He prayed to Zeus and Demeter for a heavy crop of corn.,common_voice_en_38275623.mp3
" Almost as soon as the king left, Egypt rebelled against Assyrian rule.",common_voice_en_38108329.mp3
 The nine field lines represent the magnetic flux threading the ring.,common_voice_en_38337360.mp3
 Ronald Abel serves as a Chief Operating Officer.,common_voice_en_38124774.mp3
 The effigy version of my wife has slightly fairer skin.,common_voice_en_38267346.mp3
 She was a candidate for the first permanent president of the European Council.,common_voice_en_38336054.mp3
 It is also home to a male Malayan tiger named Menderu.,common_voice_en_38029091.mp3
 In the army cops he trained in a steel mine.,common_voice_en_38027731.mp3
" Kraft, he felt, should work on deciphering the cryptic quadrains.",common_voice_en_38384586.mp3
 Our people like courage.,common_voice_en_38395073.mp3
 The sovereignty of Taiwan is controversial.,common_voice_en_38275811.mp3
 A bundle of leaves is adorned with a stalk of rice.,common_voice_en_38267147.mp3
 This species is found on the south and west coast of southern Africa.,common_voice_en_38313837.mp3
 Harrison is traversed by several Western County major arteries.,common_voice_en_38142395.mp3
 He was interred at Woodland Cemetery.,common_voice_en_38147833.mp3
" Snake wine, due to its high alcohol percentage, is traditionally drunk in short glasses.",common_voice_en_38080823.mp3
 Hoberman's work focused on the interactive nature of people and technology.,common_voice_en_38070325.mp3
 during construction techniques were used to prevent air pollution,common_voice_en_38396342.mp3
 She had solo exhibitions in Indebar at Pilchori and at Brighton Calar.,common_voice_en_38359888.mp3
 For some time Thomas acted in provinciality at task.,common_voice_en_38025495.mp3
 He was also strongly opposed to efforts to contain slavery.,common_voice_en_38329770.mp3
" Lotus Faiten, however, during the race on Sunday contested in Serengeti.",common_voice_en_38039444.mp3
" Hadoop, which is custom made using JavaScript.",common_voice_en_38099619.mp3
" The college shares some facilities with the University of Houston, Victoria.",common_voice_en_38056484.mp3
" Kembla Grange is only open on Saturdays, Sundays, and other race days.",common_voice_en_38251806.mp3
 Ceren Mu later played for other Swiss and Turkish clubs.,common_voice_en_38178209.mp3
 The Florentine ideal developed into the ideology of civic humanization as Febarnum.,common_voice_en_38129508.mp3
 Malaysia na Indonesia iliweza kutoka kutoka kutoka kwa kwa hivyo kwa kwa kwa sababu.,common_voice_en_38089635.mp3
 Adia today is a small suburb split into two enclaves by Coral Roads Creek.,common_voice_en_38357286.mp3
 This article contains a list of major events related to organized crime.,common_voice_en_38405015.mp3
" Following the Japanese surrender, he immigrated to Australia where the family settled in Melbourne.",common_voice_en_38176540.mp3
" A few years later, he leaves the farm and also bought a threshing plant.",common_voice_en_38122273.mp3
 This is the notice served to the ghosts to attend the festival.,common_voice_en_38308153.mp3
 He studied law at Toulouse and practiced at the bar of Kastros.,common_voice_en_38334050.mp3
 Thank you.,common_voice_en_38421567.mp3
 Spirit Tirana has been a component part of X-Glossy combined a little many.,common_voice_en_38325773.mp3
 Stewart would go down to win three premierships with the Canberra Raiders.,common_voice_en_38251542.mp3
 Each society member must have taken three semesters of Spanish or Portuguese.,common_voice_en_38081651.mp3
 You said a lot of strange things. I...,common_voice_en_38419602.mp3
 He was appointed to the post by the United States Corp.,common_voice_en_38354217.mp3
 This name was often also used for British locomotive with this wheel arrangement.,common_voice_en_38033418.mp3
 He also did further study under Adolf A. Barra at Columbia Law School.,common_voice_en_38220595.mp3
 The microprocessor board was a licensed variant of the big board computer.,common_voice_en_38062656.mp3
 وقالوا في المسجد حتى يتواجدون,common_voice_en_38313941.mp3
 Thank you.,common_voice_en_38450639.mp3
 Thank you.,common_voice_en_38461022.mp3
 Both parents of college graduates hope to leave a great importance on higher education.,common_voice_en_38341355.mp3
" In a hobo encampment or jungle, they meet another hobo Wallace Beery.",common_voice_en_38222619.mp3
 The internal personnel training topics can vary from effective problem solving skills to leadership training.,common_voice_en_38352856.mp3
" Upon graduation, Safer became a law clerk for a federal judge, John O. Newman.",common_voice_en_38057570.mp3
 Thank you.,common_voice_en_38415366.mp3
 Evaluation of Vodix administrative area decreases the northwest to southeast.,common_voice_en_38163615.mp3
 Later art represented him as the pink of youthful beauty.,common_voice_en_38278516.mp3
 It is built 1 to 2 meters above the ground.,common_voice_en_38080412.mp3
 The quantity reflects the rate of drug elimination divided by plasma concentration.,common_voice_en_38180613.mp3
" Since they cannot distinguish his incarnation from common deer, they spare them all.",common_voice_en_38305689.mp3
 his biggest and well-known act was the bee,common_voice_en_38029496.mp3
 Bradford is in the parliamentary constituency of Bewick-upon-Tweed.,common_voice_en_38129496.mp3
 This disaster occurred during the same storm in which Sunk lay fall hands.,common_voice_en_38155984.mp3
 Devices could not be unmounted since file descriptors kept the resource busy.,common_voice_en_38218355.mp3
 We have since introduced legislation in favor of increasing social housing in California.,common_voice_en_38331114.mp3
 PANSAHERA 4 Legions of Recruits,common_voice_en_38111492.mp3
 Several events were held. The most prominent was the basketball tournament.,common_voice_en_38026413.mp3
" In his first season in the Norwegian Premier League, he scored five goals.",common_voice_en_38079854.mp3
 The postal service in China can be dated back to the Shang Dynasty.,common_voice_en_38212646.mp3
" F.R. Leavis, on the other hand, declared the book to be perfectionist.",common_voice_en_38165930.mp3
 He will not be able to snare any more grouse.,common_voice_en_38445155.mp3
 Thank you.,common_voice_en_38450957.mp3
 Thank you.,common_voice_en_38371650.mp3
 He attended the University of Iliad where he majored in speech communication.,common_voice_en_38321715.mp3
 It was said to be worth nine pounds.,common_voice_en_38401660.mp3
 .,common_voice_en_38324692.mp3
" Residents include Aldewynsgull, Blue Rock Thrush and Thekla Lark.",common_voice_en_38140146.mp3
 But he truthfully admits that he really has fallen in love with her.,common_voice_en_38356414.mp3
" High Slip attended Marshall County High School in Lewisburg, Tennessee.",common_voice_en_38076637.mp3
 The clans to the land that is not in violence hustle against the typoids.,common_voice_en_38038411.mp3
 The natives listen anxiously to the sounds emitted by the shields.,common_voice_en_38283766.mp3
 The nearest railway station is Newbury.,common_voice_en_38235172.mp3
 Дякую за перегляд!,common_voice_en_38303165.mp3
 He is described as an accomplished F-Zero pilot and renowned bounty hunter.,common_voice_en_38250661.mp3
 The waters issue from the line where the sandstone and limestone meet.,common_voice_en_38300309.mp3
 The seven stars of the constellation were seven brothers.,common_voice_en_38267178.mp3
 Viacom moved the studios back to West Palm Beach and improved the station's signal.,common_voice_en_38062669.mp3
 A portion of the divine essence might be thought to reside in the all.,common_voice_en_38255282.mp3
 He was born in Liban in the Giond.,common_voice_en_38229406.mp3
 mereka percaya bahwa mereka telah berbicara dalam bahasa Iberia,common_voice_en_38381818.mp3
 Lothal Island Marine Park was identified as requiring protection.,common_voice_en_38394622.mp3
 The randomly-ancestuated quarter notes sound percussive and horn-like.,common_voice_en_38376895.mp3
" Because he suffered a serious head injury, Rich Jones does not recall many details.",common_voice_en_38111530.mp3
" After Caballero left for Manchester City, Kameni became the starter.",common_voice_en_38159574.mp3
 Whether the hostile media effect translates into real-world effects is unclear.,common_voice_en_38325604.mp3
 The children of such marriages are raised by the mother's extended matrilineal clan.,common_voice_en_38206988.mp3
" He served in the Plastic Surgery Unit at Valley Force General Hospital, Penislavina.",common_voice_en_38346571.mp3
 The egg case curiously resembles the shells of extinct ammonites.,common_voice_en_38403275.mp3
" The mind casts off its formibus and may merely be well-made, required.",common_voice_en_38099618.mp3
 Breaking a leaf or twig from the warden tree was considered a serious offense.,common_voice_en_38359042.mp3
 Greg began his education at Lanik Grammar School.,common_voice_en_38041663.mp3
" Here listed at the start of the webinar, Quote Master's Department.",common_voice_en_38176595.mp3
 He is the younger brother of former San Diego Chargers running back Terrell Fletcher.,common_voice_en_38201176.mp3
 Thank you.,common_voice_en_38419359.mp3
ตอนนี้น้อยพัดขึ้นลวกบัวซุกก่อนนะ ลวกไปเป็นเลือดแดงๆ,common_voice_en_38303167.mp3
 The whisky has been known to become as white as milk.,common_voice_en_38265960.mp3
 You,common_voice_en_38448288.mp3
 The mummery has been shorn of some of its ancient features.,common_voice_en_38291639.mp3
 This plant has one wasting house project or target.,common_voice_en_38081484.mp3
 ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത്ത�,common_voice_en_38346639.mp3
 This was an idea discussed in Europe and America in the 18th century.,common_voice_en_38059415.mp3
 Cindy is the sister of original Alice Cooper drummer Neil Smith.,common_voice_en_38064152.mp3
 The facilities have been restored except for the nearby airstrip.,common_voice_en_38400797.mp3
 Then I lost touch with my Savior Jesus Christ.,common_voice_en_38356212.mp3
 Thank you.,common_voice_en_38448665.mp3
 Green Hills College also provides post-leaving certificate and adult education courses.,common_voice_en_38052542.mp3
 Shabazzu was offered the Anglican bishopry,common_voice_en_38166182.mp3
 This may have been no more than a fulsome compliment.,common_voice_en_38300295.mp3
 Snow fences have been reported to save lives and reduce maintenance costs.,common_voice_en_38330368.mp3
 Parvastatin acts as a lipoprotein lowering drug to pathways.,common_voice_en_38092028.mp3
" The English form, Mesia, is derived from the Aramaic through the creek.",common_voice_en_38325823.mp3
 The company was subsequently renamed Kokija,common_voice_en_38056453.mp3
 They also disagreed that the game was focused on rape and misogyny.,common_voice_en_38390335.mp3
" O God, I can well of amma, room could call it a preposterous remark.",common_voice_en_38025734.mp3
 Salmer and Abu Kuhafer had several sons who did not survive infancy.,common_voice_en_38050587.mp3
 Koalas can only be seen in Austria.,common_voice_en_38053488.mp3
 Everyone who has slain a foe in the battle steps forth.,common_voice_en_38265430.mp3
" Peterson's government, however, had no better solution to the depressed state of Victoria's government.",common_voice_en_38361720.mp3
 All residents are zoned to Dr. Phillips High School.,common_voice_en_38159401.mp3
 One major area of activity for the committee is energy policy safety and efficiency.,common_voice_en_38220542.mp3
 Pieces of all the various shapes of the royal coffers.,common_voice_en_38354215.mp3
" When held in the Astrodome, it was called the Astro Blue Bullet Ball.",common_voice_en_38155824.mp3
 Cutforth is also the headquarter of the West Coast Railway Company.,common_voice_en_38038361.mp3
" Within Town and Country are located Baycrest Park, Country Way, Rocky Creek, Sweetwater Creek.",common_voice_en_38132302.mp3
 NG NG,common_voice_en_38424782.mp3
 Low volatility is important in lunar vacuum conditions.,common_voice_en_38214751.mp3
 Thank you.,common_voice_en_38449223.mp3
 How close is set of interventions in causes?,common_voice_en_38274885.mp3
 Dei town of Isra is located on it.,common_voice_en_38329001.mp3
 Thank you.,common_voice_en_38420679.mp3
" This wolf was particularly influential, for example, on hills of Bush.",common_voice_en_38070440.mp3
 The song also reached the top of the official German single charts.,common_voice_en_38050340.mp3
" After graduating, she moved to New York.",common_voice_en_38383229.mp3
 It is the historical main taro sector of Macau.,common_voice_en_38329002.mp3
 Дякую!,common_voice_en_38257720.mp3
" This is ambiguous, of course, but it might call even more videos into question.",common_voice_en_38265181.mp3
 He obtained his graduate education from Butler University.,common_voice_en_38413098.mp3
" The church, which is dedicated to St. Nicholas, serves both as Queen Hill and Holdfast.",common_voice_en_38070643.mp3
 Tuus soltum svae cuilte et scord et desaite.,common_voice_en_38354200.mp3
" Daily variety named Bizen Ghast, one of Tokyo Pop's top 10 biggest titles.",common_voice_en_38166236.mp3
 It is an anachronism for you to have such thoughts.,common_voice_en_38293416.mp3
 His professional relationship with Ross continued by writing material for his stage act.,common_voice_en_38024777.mp3
 It is a fishing and leisure port on the Kanchi River.,common_voice_en_38108856.mp3
 ཁཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱཱ�,common_voice_en_38028947.mp3
 Lafayette is the birthplace of heavyweight boxing champion Joe Louis.,common_voice_en_38337605.mp3
" The symptomatic carriers will show no signs of disease, often for many years.",common_voice_en_38369035.mp3
 I need someone to show me the things in life that I can't find.,common_voice_en_38291835.mp3
 Twin Lake Properties Residential High Income Properties,common_voice_en_38156685.mp3
 Triangle motifs appear on many post-war memorials to victims of the Nazis.,common_voice_en_38384587.mp3
 Checkup nevertheless often receives calls from callers outside Canada.,common_voice_en_38028950.mp3
 Thank you.,common_voice_en_38450604.mp3
" Using field turf, the plane surface is roughly below ground level.",common_voice_en_38155763.mp3
 Thank you.,common_voice_en_38461208.mp3
 The figures of the two goddesses resolve themselves into figures of the corn.,common_voice_en_38280130.mp3
 Thank you.,common_voice_en_38358834.mp3
 He worked in the Indian Civil Service.,common_voice_en_38039524.mp3
 Galloway attended Hunter College High School in New York.,common_voice_en_38039901.mp3
